mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
6325.657610654831,36.83259614454486,2402.89572930336,4.208738951323786,0.1,linear,"{'C': 0.1, 'kernel': 'linear'}",0.40271194576108477,0.4000719985600288,0.40387615504620183,0.4022200331224384,0.001591516085554504,3
6987.007414023082,27.032684155633635,2944.466010649999,8.395987714904779,0.1,rbf,"{'C': 0.1, 'kernel': 'rbf'}",0.4370912581748365,0.4325313493730125,0.43309732389295574,0.4342399771469349,0.0020293569448407217,2
16350.874039967855,136.20233554725732,904.348083893458,8.09422564950402,10.0,linear,"{'C': 10, 'kernel': 'linear'}",0.33077338453230937,0.3367132657346853,0.33691347653906156,0.3348000422686854,0.002848449927707468,4
6731.650821288426,28.89441675148826,3029.0084256331124,12.742889350882972,10.0,rbf,"{'C': 10, 'kernel': 'rbf'}",0.5432291354172917,0.5363292734145317,0.5403816152646106,0.5399800080321447,0.0028311352482893147,1
