mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
47.32415146827698,0.9276024390757889,0.036702632904052734,0.004045490600879668,12,10,4,2,"{'max_depth': 12, 'max_leaf_nodes': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.237,0.2379,0.2346,0.2404,0.2442,0.23881999999999998,0.0032682717145304805,28
46.98788480758667,0.5142697160521491,0.030197334289550782,0.0030454392676185693,12,10,4,5,"{'max_depth': 12, 'max_leaf_nodes': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.237,0.2379,0.2346,0.2404,0.2442,0.23881999999999998,0.0032682717145304805,28
46.23810248374939,0.9657790381180925,0.04295353889465332,0.003914637898773643,12,10,4,10,"{'max_depth': 12, 'max_leaf_nodes': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.237,0.2379,0.2346,0.2404,0.2442,0.23881999999999998,0.0032682717145304805,28
262.06376757621763,3.905785392181228,0.03036947250366211,0.010124157258296844,12,,1,2,"{'max_depth': 12, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.2782,0.2865,0.2804,0.2881,0.2917,0.28498,0.004982930864461204,14
262.14182262420655,3.243942069742461,0.03293967247009277,0.007197231707504037,12,,1,5,"{'max_depth': 12, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.2756,0.2855,0.28,0.2872,0.2903,0.28371999999999997,0.0052601901106328775,18
259.2924252510071,3.184336951874867,0.028857898712158204,0.008131174817547654,12,,1,10,"{'max_depth': 12, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.2773,0.2835,0.2836,0.2897,0.2911,0.28504000000000007,0.004955643247853917,13
258.6490374565125,3.59729863996527,0.03364772796630859,0.007976286665201233,12,,2,2,"{'max_depth': 12, 'max_leaf_nodes': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.2765,0.2864,0.2804,0.2885,0.2878,0.28392,0.004682477976456473,17
249.55979604721068,14.681480455247263,0.0375302791595459,0.007960827672016509,12,,2,5,"{'max_depth': 12, 'max_leaf_nodes': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.2771,0.2836,0.283,0.2888,0.29,0.2845,0.004616492174801115,16
214.16917572021484,0.6351985809887786,0.024904489517211914,0.005955937854435616,12,,2,10,"{'max_depth': 12, 'max_leaf_nodes': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.2791,0.285,0.2815,0.2898,0.2891,0.28490000000000004,0.004167973128512232,15
208.4044530391693,1.1185990442656808,0.026120853424072266,0.008588133363367455,12,,4,2,"{'max_depth': 12, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.2791,0.2847,0.2836,0.2898,0.2892,0.28528000000000003,0.003928052952799895,12
206.85433950424195,1.0932808030911694,0.024595880508422853,0.01107577932394325,12,,4,5,"{'max_depth': 12, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.2792,0.285,0.2834,0.2918,0.2902,0.28592,0.004587984306860699,11
204.54591794013976,0.8923380885335211,0.020148468017578126,0.004141963852145297,12,,4,10,"{'max_depth': 12, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.2789,0.2862,0.2843,0.2913,0.2915,0.28644,0.004705571166181638,10
